레시피일련번호,요리명,요리인분명_no,요리인분명,요리내용,재료명,중량,단위,재료분류
649327,스프링롤,4,4인분,[재료] 라이스페이퍼 10~15장| 깻잎(or청상추로메인) 10~15장| 버미셀리(쌀국수) 2줌| 껍질까서 손질한 생새우 10개| 크래미(맛살) 5개| 노란 파프리카 1개| 빨간 파프리카 1개| 치자단무지 50g| 오이 1개| 햄 100g [새우양념] 허브솔트(or소금) 약간| 후추 약간 [땅콩소스] 피넛버터 2큰술| 간장 1큰술| 요리당 1큰술| 땅콩분태 약간| 스위트칠리소스 적당량,요리당 ,1,큰술,땅콩소스
649327,스프링롤,4,4인분,[재료] 라이스페이퍼 10~15장| 깻잎(or청상추로메인) 10~15장| 버미셀리(쌀국수) 2줌| 껍질까서 손질한 생새우 10개| 크래미(맛살) 5개| 노란 파프리카 1개| 빨간 파프리카 1개| 치자단무지 50g| 오이 1개| 햄 100g [새우양념] 허브솔트(or소금) 약간| 후추 약간 [땅콩소스] 피넛버터 2큰술| 간장 1큰술| 요리당 1큰술| 땅콩분태 약간| 스위트칠리소스 적당량,땅콩분태 ,약간,-,땅콩소스
649327,스프링롤,4,4인분,[재료] 라이스페이퍼 10~15장| 깻잎(or청상추로메인) 10~15장| 버미셀리(쌀국수) 2줌| 껍질까서 손질한 생새우 10개| 크래미(맛살) 5개| 노란 파프리카 1개| 빨간 파프리카 1개| 치자단무지 50g| 오이 1개| 햄 100g [새우양념] 허브솔트(or소금) 약간| 후추 약간 [땅콩소스] 피넛버터 2큰술| 간장 1큰술| 요리당 1큰술| 땅콩분태 약간| 스위트칠리소스 적당량,스위트칠리소스 ,적당량,-,땅콩소스
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,말린호박 ,2,줌,재료
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,당근 조금,-,-,재료
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,다진파 ,2,큰술,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,다진마늘 ,1,큰술,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,진간장 ,1,큰술,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,다시마우린물 ,2,큰술,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,설탕 ,1/2작은술,-,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,요리당 ,1,작은술,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,맛술 ,1,큰술,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,고추가루 ,1,큰술,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,참기름 ,1,큰술,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,깨소금 ,1,큰술,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,맛소금 조금,-,-,양념
649643,호박볶음,4,4인분,[재료] 말린호박 2줌| 당근 조금 [양념] 다진파 2큰술| 다진마늘 1큰술| 진간장 1큰술| 다시마우린물 2큰술| 설탕 1/2작은술| 요리당 1작은술| 맛술 1큰술| 고추가루 1큰술| 참기름 1큰술| 깨소금 1큰술| 맛소금 조금| 포도씨유기름 1큰술,포도씨유기름 ,1,큰술,양념
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,닭 ,1,마리,재료
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,오징어 ,1,마리,재료
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,새우 ,10,마리,재료
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,감자 ,2,개,재료
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,당근 ,2/3개,-,재료
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,양파 ,1/2개,-,재료
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,청양고추 ,2,개,재료
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,다시마(,10c,m) 1장,다시마육수 재료
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,물 ,4,컵,다시마육수 재료
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,녹말가루 ,2,큰술,녹말물
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,물 ,2,큰술,녹말물
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,소금 ,약간,-,양념
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,후춧가루 ,약간,-,양념
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,다진마늘 ,0.,5큰술,양념
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,참기름 ,1,큰술,양념
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,간장 ,2/3컵,-,양념장
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,설탕 ,2,큰술,양념장
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,물엿 ,3,큰술,양념장
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,굴소스 ,0.,5큰술,양념장
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,생강즙 ,0.,5큰술,양념장
651317,해물닭찜,4,4인분,[재료] 닭 1마리| 오징어 1마리| 새우 10마리| 감자 2개| 당근 2/3개| 양파 1/2개| 청양고추 2개 [다시마육수 재료] 다시마(10cm) 1장| 물 4컵 [녹말물] 녹말가루 2큰술| 물 2큰술 [양념] 소금 약간| 후춧가루 약간| 다진마늘 0.5큰술| 참기름 1큰술 [양념장] 간장 2/3컵| 설탕 2큰술| 물엿 3큰술| 굴소스 0.5큰술| 생강즙 0.5큰술| 맛술 1큰술,맛술 ,1,큰술,양념장
651875,바베큐립,3,3인분,[재료] 등갈비 600g| 통후추 1ts| 정향 조금| 청주 조금| 월계수잎 2장 [바비큐립소스] 바비큐소스 5TS| 케찹 2TS| 진간장 2TS| 황설탕 1TS| 핫소스 3TS| 육수 2TS| 마늘가루 1/2ts,등갈비 ,600,g,재료
651875,바베큐립,3,3인분,[재료] 등갈비 600g| 통후추 1ts| 정향 조금| 청주 조금| 월계수잎 2장 [바비큐립소스] 바비큐소스 5TS| 케찹 2TS| 진간장 2TS| 황설탕 1TS| 핫소스 3TS| 육수 2TS| 마늘가루 1/2ts,통후추 ,1,ts,재료
651875,바베큐립,3,3인분,[재료] 등갈비 600g| 통후추 1ts| 정향 조금| 청주 조금| 월계수잎 2장 [바비큐립소스] 바비큐소스 5TS| 케찹 2TS| 진간장 2TS| 황설탕 1TS| 핫소스 3TS| 육수 2TS| 마늘가루 1/2ts,정향 조금,-,-,재료
651875,바베큐립,3,3인분,[재료] 등갈비 600g| 통후추 1ts| 정향 조금| 청주 조금| 월계수잎 2장 [바비큐립소스] 바비큐소스 5TS| 케찹 2TS| 진간장 2TS| 황설탕 1TS| 핫소스 3TS| 육수 2TS| 마늘가루 1/2ts,청주 조금,-,-,재료
651875,바베큐립,3,3인분,[재료] 등갈비 600g| 통후추 1ts| 정향 조금| 청주 조금| 월계수잎 2장 [바비큐립소스] 바비큐소스 5TS| 케찹 2TS| 진간장 2TS| 황설탕 1TS| 핫소스 3TS| 육수 2TS| 마늘가루 1/2ts,월계수잎 ,2,장,재료
651875,바베큐립,3,3인분,[재료] 등갈비 600g| 통후추 1ts| 정향 조금| 청주 조금| 월계수잎 2장 [바비큐립소스] 바비큐소스 5TS| 케찹 2TS| 진간장 2TS| 황설탕 1TS| 핫소스 3TS| 육수 2TS| 마늘가루 1/2ts,바비큐소스 ,5,TS,바비큐립소스
